1,8/1/13 23:40,4.11815,2.967,,,,,0,,0.0736,,,,,0,0.00345,,,,0,,0.0207,0,,0.78085,,,,0.0069,,,,,,,0.0046,0,,,,,,,0.1449,,0.00345,,,,0.01265,,,,,,,,0,,,,,,,,,,,,,,,
1,8/1/13 23:41,4.1147,2.96355,,,,,0,,0.0736,,,,,0,0.00345,,,,0,,0.0207,0,,0.7797,,,,0.0069,,,,,,,0.0046,0,,,,,,,0.1449,,0.00345,,,,0.01265,,,,,,,,0,,,,,,,,,,,,,,,
1,8/1/13 23:42,4.1124,2.9624,,,,,0,,0.0736,,,,,0,0.00345,,,,0,,0.0207,0,,0.7797,,,,0.0069,,,,,,,0.0046,0,,,,,,,0.1449,,0.00345,,,,0.01265,,,,,,,,0,,,,,,,,,,,,,,,
1,8/1/13 23:43,4.11355,2.9647,,,,,0,,0.0736,,,,,0,0.00345,,,,0,,0.0207,0,,0.77855,,,,0.0069,,,,,,,0.0046,0,,,,,,,0.1449,,0.00345,,,,0.01265,,,,,,,,0,,,,,,,,,,,,,,,
1,8/1/13 23:44,4.1032,2.95205,,,,,0,,0.07245,,,,,0,0.00345,,,,0,,0.0207,0,,0.77855,,,,0.0069,,,,,,,0.0046,0,,,,,,,0.1449,,0.00345,,,,0.01265,,,,,,,,0,,,,,,,,,,,,,,,
1,8/1/13 23:45,4.1032,2.9532,,,,,0,,0.0736,,,,,0,0.00345,,,,0,,0.0207,0,,0.77855,,,,0.0069,,,,,,,0.0046,0,,,,,,,0.1449,,0.00345,,,,0.01265,,,,,,,,0,,,,,,,,,,,,,,,
1,8/1/13 23:46,4.10435,2.95435,,,,,0,,0.0736,,,,,0,0.00345,,,,0,,0.0207,0,,0.77855,,,,0.0069,,,,,,,0.0046,0,,,,,,,0.1449,,0.00345,,,,0.01265,,,,,,,,0,,,,,,,,,,,,,,,
1,8/1/13 23:47,4.1078,2.9578,,,,,0,,0.07245,,,,,0,0.00345,,,,0,,0.0207,0,,0.7774,,,,0.0069,,,,,,,0.0046,0,,,,,,,0.1449,,0.00345,,,,0.01265,,,,,,,,0,,,,,,,,,,,,,,,
1,8/1/13 23:48,2.1206,0.81995,,,,,0,,0.0736,,,,,0,0.00345,,,,0,,0.01035,0,,0.77625,,,,0.0023,,,,,,,0.0046,0,,,,,,,0.1449,,0.00345,,,,0.00805,,,,,,,,0.1403,,,,,,,,,,,,,,,
1,8/1/13 23:49,1.11435,0.0069,,,,,0,,0.0736,,,,,0,0.00345,,,,0,,0.00575,0,,0.59685,,,,0,,,,,,,0.0046,0,,,,,,,0.14605,,0.00345,,,,0.00575,,,,,,,,0.12305,,,,,,,,,,,,,,,
