6,8/5/13 0:00,3.50405,2.5001,,,,,,,0.0575,0.1219,,,,0.00345,0,,,,0,0,0.00575,,,0.55775,,,,-0.0046,,,,,0.01955,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.1679,,,,,0.9775,,
6,8/5/13 0:01,3.5052,2.49895,,,,,,,0.0575,0.1219,,,,0.00345,0,,,,0,0,0.00575,,,0.55775,,,,-0.0046,,,,,0.01955,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.1679,,,,,0.9775,,
6,8/5/13 0:02,1.51225,0.6578,,,,,,,0.0575,0.1219,,,,0.00345,0,,,,0,0,0,,,0.5543,,,,-0.0046,,,,,0.01955,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.0276,,,,,0.8418,,
6,8/5/13 0:03,0.69,0.0069,,,,,,,0.05865,0.1219,,,,0.00345,0,,,,0,0,0,,,0.41745,,,,-0.0046,,,,,0.01955,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0,,,,,0.6831,,
6,8/5/13 0:04,0.2921,0,,,,,,,0.05865,0.12305,,,,0.00345,0,,,,0,0,0,,,0.0069,,,,-0.0046,,,,,0.0207,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.00345,,,,,0.276,,
6,8/5/13 0:05,0.2921,0.00345,,,,,,,0.05865,0.12305,,,,0.00345,0,,,,0,0,0,,,0.0069,,,,-0.0046,,,,,0.0207,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.00345,,,,,0.276,,
6,8/5/13 0:06,0.29325,0,,,,,,,0.05865,0.12305,,,,0.00345,0,,,,0,0,0,,,0.0069,,,,-0.0046,,,,,0.0207,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.00345,,,,,0.27715,,
6,8/5/13 0:07,0.29325,0,,,,,,,0.05865,0.12305,,,,0.00345,0,,,,0,0,0,,,0.0069,,,,-0.0046,,,,,0.0207,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.00345,,,,,0.27715,,
6,8/5/13 0:08,0.29325,0,,,,,,,0.05865,0.12305,,,,0.00345,0,,,,0,0,0,,,0.0069,,,,-0.0046,,,,,0.0207,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.00345,,,,,0.276,,
6,8/5/13 0:09,0.391,0.00345,,,,,,,0.05865,0.12305,,,,0.00345,0,,,,0,0,0,,,0.0069,,,,-0.00575,,,,,0.0207,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.00345,,,,,0.36915,,
6,8/5/13 0:10,0.1955,0,,,,,,,0.05865,0.12305,,,,0.00345,0,,,,0,0,0,,,0.0069,,,,-0.00345,,,,,0.0207,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.00345,,,,,0.18515,,
6,8/5/13 0:11,0.29325,0,,,,,,,0.05865,0.12305,,,,0.00345,0,,,,0,0,0,,,0.0069,,,,-0.0046,,,,,0.0207,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.00345,,,,,0.27715,,
6,8/5/13 0:12,0.29325,0,,,,,,,0.05865,0.12305,,,,0.00345,0,,,,0,0,0,,,0.0069,,,,-0.0046,,,,,0.0207,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.00345,,,,,0.276,,
6,8/5/13 0:13,0.2921,0,,,,,,,0.05865,0.12305,,,,0.00345,0,,,,0,0,0,,,0.0069,,,,-0.0046,,,,,0.0207,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.00345,,,,,0.276,,
6,8/5/13 0:14,0.2921,0,,,,,,,0.05865,0.1219,,,,0.00345,0,,,,0,0,0,,,0.0069,,,,-0.0046,,,,,0.0207,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.00345,,,,,0.27485,,
6,8/5/13 0:15,0.2921,0.00345,,,,,,,0.05865,0.1219,,,,0.00345,0,,,,0,0,0,,,0.0069,,,,-0.0046,,,,,0.0207,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.00345,,,,,0.27485,,
6,8/5/13 0:16,0.32775,0.0046,,,,,,,0.05865,0.1219,,,,0.00345,0,,,,0,0,0,,,0.0069,,,,-0.0046,,,,,0.0207,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.03795,,,,,0.30935,,
6,8/5/13 0:17,0.4692,0.01495,,,,,,,0.05865,0.1219,,,,0.00345,0,,,,0,0,0,,,0.00805,,,,-0.0046,,,,,0.0207,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.1794,,,,,0.44275,,
6,8/5/13 0:18,0.4577,0.0138,,,,,,,0.05865,0.1219,,,,0.00345,0,,,,0,0,0,,,0.00805,,,,-0.0046,,,,,0.0207,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.1679,,,,,0.43125,,
6,8/5/13 0:19,0.45885,0.01495,,,,,,,0.05865,0.1219,,,,0.00345,0,,,,0,0,0,,,0.00805,,,,-0.0046,,,,,0.0207,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.16905,,,,,0.4324,,
6,8/5/13 0:20,0.46,0.01495,,,,,,,0.05865,0.1219,,,,0.00345,0,,,,0,0,0,,,0.00805,,,,-0.0046,,,,,0.0207,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.1702,,,,,0.43355,,
6,8/5/13 0:21,0.46,0.01495,,,,,,,0.05865,0.1219,,,,0.00345,0,,,,0,0,0,,,0.00805,,,,-0.0046,,,,,0.0207,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.17135,,,,,0.43355,,
6,8/5/13 0:22,0.46115,0.01495,,,,,,,0.05865,0.1219,,,,0.00345,0,,,,0,0,0,,,0.00805,,,,-0.0046,,,,,0.0207,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.17135,,,,,0.43355,,
6,8/5/13 0:23,0.46115,0.01495,,,,,,,0.05865,0.1219,,,,0.00345,0,,,,0,0,0,,,0.00805,,,,-0.0046,,,,,0.0207,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.17135,,,,,0.43355,,
6,8/5/13 0:24,0.46,0.01495,,,,,,,0.05865,0.1219,,,,0.00345,0,,,,0,0,0,,,0.00805,,,,-0.0046,,,,,0.0207,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.17135,,,,,0.4324,,
6,8/5/13 0:25,2.15625,1.3409,,,,,,,0.0575,0.1219,,,,0.00345,0,,,,0,0,0.00345,,,0.1863,,,,-0.00575,,,,,0.0207,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.1702,,,,,0.82225,,
6,8/5/13 0:26,2.67835,1.91015,,,,,,,0.0575,0.12075,,,,0.00345,0,,,,0,0,0.00345,,,0.55545,,,,-0.00345,,,,,0.01955,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.1702,,,,,0.7659,,
6,8/5/13 0:27,3.4776,2.484,,,,,,,0.0575,0.1219,,,,0.00345,0,,,,0,0,0.00575,,,0.55775,,,,-0.0046,,,,,0.01955,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.1702,,,,,0.97865,,
6,8/5/13 0:28,3.45345,2.46675,,,,,,,0.0575,0.1219,,,,0.00345,0,,,,0,0,0.0046,,,0.5566,,,,-0.0046,,,,,0.01955,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.1702,,,,,0.97865,,
6,8/5/13 0:29,3.4707,2.48055,,,,,,,0.0575,0.1219,,,,0.00345,0,,,,0,0,0.00575,,,0.55775,,,,-0.0046,,,,,0.01955,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.16905,,,,,0.97865,,
6,8/5/13 0:30,3.4776,2.48745,,,,,,,0.0575,0.1219,,,,0.00345,0,,,,0,0,0.00575,,,0.5589,,,,-0.0046,,,,,0.01955,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.16905,,,,,0.9798,,
6,8/5/13 0:31,3.47645,2.48745,,,,,,,0.0575,0.1219,,,,0.00345,0,,,,0,0,0.00575,,,0.56005,,,,-0.0046,,,,,0.01955,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.16905,,,,,0.98095,,
6,8/5/13 0:32,3.4684,2.48285,,,,,,,0.0575,0.1219,,,,0.00345,0,,,,0,0,0.00575,,,0.5589,,,,-0.0046,,,,,0.01955,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.16905,,,,,0.9798,,
6,8/5/13 0:33,3.4753,2.4886,,,,,,,0.0575,0.1219,,,,0.00345,0,,,,0,0,0.00575,,,0.5589,,,,-0.0046,,,,,0.01955,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.16905,,,,,0.98095,,
6,8/5/13 0:34,2.6427,1.6468,,,,,,,0.0575,0.1219,,,,0.00345,0,,,,0,0,0.00345,,,0.55775,,,,-0.0046,,,,,0.01955,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.1679,,,,,0.9798,,
6,8/5/13 0:35,0.98785,0.01725,,,,,,,0.05865,0.1219,,,,0.00345,0,,,,0,0,0,,,0.55315,,,,-0.0046,,,,,0.01955,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.1679,,,,,0.97405,,
6,8/5/13 0:36,0.53705,0.01495,,,,,,,0.05865,0.12305,,,,0.00345,0,,,,0,0,0,,,0.0897,,,,-0.0046,,,,,0.0207,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.1679,,,,,0.51175,,
6,8/5/13 0:37,0.33005,0.0046,,,,,,,0.05865,0.12305,,,,0.00345,0,,,,0,0,0,,,0.0069,,,,-0.0046,,,,,0.0207,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.04025,,,,,0.3105,,
6,8/5/13 0:38,0.2921,0,,,,,,,0.05865,0.12305,,,,0.00345,0,,,,0,0,0,,,0.0069,,,,-0.0046,,,,,0.0207,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.00345,,,,,0.276,,
6,8/5/13 0:39,0.2921,0,,,,,,,0.05865,0.12305,,,,0.00345,0,,,,0,0,0,,,0.0069,,,,-0.0046,,,,,0.0207,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.00345,,,,,0.276,,
6,8/5/13 0:40,0.2921,0,,,,,,,0.05865,0.12305,,,,0.00345,0,,,,0,0,0,,,0.0069,,,,-0.0046,,,,,0.0207,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.00345,,,,,0.276,,
6,8/5/13 0:41,0.2921,0.00345,,,,,,,0.05865,0.12305,,,,0.00345,0,,,,0,0,0,,,0.0069,,,,-0.0046,,,,,0.0207,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.00345,,,,,0.27485,,
6,8/5/13 0:42,0.2921,0,,,,,,,0.05865,0.12305,,,,0.00345,0,,,,0,0,0,,,0.0069,,,,-0.0046,,,,,0.0207,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.00345,,,,,0.276,,
6,8/5/13 0:43,0.29325,0,,,,,,,0.05865,0.12305,,,,0.00345,0,,,,0,0,0,,,0.0069,,,,-0.0046,,,,,0.0207,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.00345,,,,,0.276,,
6,8/5/13 0:44,0.2921,0,,,,,,,0.05865,0.12305,,,,0.00345,0,,,,0,0,0,,,0.0069,,,,-0.0046,,,,,0.0207,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.00345,,,,,0.276,,
6,8/5/13 0:45,0.2921,0,,,,,,,0.05865,0.12305,,,,0.00345,0,,,,0,0,0,,,0.0069,,,,-0.0046,,,,,0.0207,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.00345,,,,,0.27485,,
6,8/5/13 0:46,0.2921,0,,,,,,,0.05865,0.12305,,,,0.00345,0,,,,0,0,0,,,0.0069,,,,-0.0046,,,,,0.0207,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.00345,,,,,0.276,,
6,8/5/13 0:47,0.29325,0,,,,,,,0.05865,0.12305,,,,0.00345,0,,,,0,0,0,,,0.0069,,,,-0.0046,,,,,0.0207,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.00345,,,,,0.276,,
6,8/5/13 0:48,0.29325,0.00345,,,,,,,0.05865,0.12305,,,,0.00345,0,,,,0,0,0,,,0.0069,,,,-0.0046,,,,,0.0207,0,,,,,,,,,,,0.00345,,,,0,,,,,,,,0.00345,,,,,0.276,,
